N,X,Y,Slice
173,2915,3507,1
174,2828,3521,1
175,3092,3526,1
176,2457,3528,1
177,3199,3528,1
178,2179,3555,1
179,2786,3555,1
180,2581,3588,1
181,2673,3592,1
182,2066,3687,1
183,3072,3694,1
184,2175,3711,1
185,3010,3730,1
186,2678,3751,1
187,2370,3804,1
188,2657,3871,1
189,3141,3885,1
190,2741,3901,1
191,2057,3911,1
192,2183,3920,1
193,2676,3958,1
194,2281,4000,1
195,2418,4001,1
196,2345,4066,1
197,2158,4101,1
198,2444,4171,1
199,2327,4335,1
268,2066,59,3
269,2066,247,3
270,1776,262,3
271,1889,273,3
272,1701,411,3
273,1955,424,3
274,1438,479,3
275,1675,550,3
276,1243,587,3
277,1640,711,3
278,1283,716,3
279,1226,726,3
280,1730,728,3
281,929,733,3
282,1156,749,3
283,990,753,3
284,1706,840,3
285,1525,857,3
286,1866,861,3
287,1750,891,3
288,1548,905,3
289,909,926,3
290,1478,933,3
291,718,971,3
292,1666,988,3
293,770,994,3
294,1117,998,3
295,920,1008,3
296,1461,1016,3
297,1757,1019,3
298,764,1031,3
299,1806,1064,3
300,1434,1113,3
301,737,1132,3
302,756,1159,3
303,661,1182,3
304,930,1186,3
305,1823,1191,3
306,1229,1211,3
307,1704,1213,3
308,927,1228,3
309,1455,1237,3
310,1830,1250,3
311,1404,1310,3
312,1578,1323,3
313,1540,1363,3
314,975,1381,3
315,889,1395,3
316,1118,1406,3
317,487,1410,3
318,778,1428,3
319,547,1441,3
320,1009,1442,3
321,1653,1443,3
322,534,1453,3
323,624,1464,3
324,1720,1477,3
325,1102,1510,3
326,761,1513,3
327,1251,1524,3
328,1740,1531,3
329,702,1581,3
330,1013,1640,3
331,272,1645,3
332,446,1674,3
333,360,1709,3
334,1487,1727,3
335,342,1773,3
336,1488,1785,3
337,729,1805,3
338,367,1859,3
339,1583,1862,3
340,1507,1872,3
341,976,1953,3
342,795,1974,3
343,1430,1972,3
344,1462,2006,3
345,483,2046,3
346,401,2083,3
347,773,2094,3
348,1367,2113,3
349,1046,2118,3
350,999,2123,3
351,713,2156,3
352,1425,2185,3
353,1685,2188,3
354,1380,2214,3
355,323,2224,3
356,1620,2241,3
357,407,2245,3
358,1702,2271,3
359,268,2282,3
360,437,2304,3
361,339,2307,3
362,1573,2314,3
363,1221,2335,3
364,607,2339,3
365,497,2343,3
366,1701,2354,3
367,442,2353,3
368,1652,2451,3
369,1459,2479,3
370,1575,2491,3
371,508,2498,3
372,321,2499,3
373,39,2501,3
374,306,2507,3
375,1689,2563,3
376,389,2573,3
377,421,2627,3
378,476,2638,3
379,651,2700,3
380,1060,2712,3
381,1726,2713,3
382,1372,2725,3
383,742,2763,3
384,374,2774,3
385,1061,2790,3
386,713,2796,3
387,382,2806,3
388,775,2810,3
389,138,2817,3
390,1360,2832,3
391,1448,2834,3
392,1263,2862,3
393,653,2871,3
394,294,2870,3
395,928,2891,3
396,661,2929,3
397,1203,2960,3
398,452,2965,3
399,1274,2968,3
400,484,3014,3
401,519,3017,3
402,1620,3028,3
403,291,3034,3
404,1211,3042,3
405,624,3050,3
406,529,3063,3
407,841,3069,3
408,1117,3071,3
409,1027,3084,3
410,1090,3083,3
411,1628,3101,3
412,1043,3124,3
413,710,3138,3
414,101,3171,3
415,627,3222,3
416,1303,3229,3
417,1496,3232,3
418,1632,3237,3
419,300,3252,3
420,1293,3251,3
421,823,3256,3
422,463,3257,3
423,1586,3274,3
424,466,3303,3
425,953,3303,3
426,1029,3311,3
427,1380,3337,3
428,1728,3343,3
429,1324,3375,3
430,954,3383,3
431,615,3417,3
432,180,3422,3
433,910,3440,3
434,788,3456,3
435,872,3457,3
436,1783,3464,3
437,1380,3525,3
438,1183,3555,3
439,292,3580,3
440,965,3585,3
441,1014,3601,3
442,686,3623,3
443,1311,3628,3
444,1539,3649,3
445,1232,3658,3
446,1194,3663,3
447,1794,3721,3
448,1947,3747,3
449,686,3762,3
450,420,3786,3
451,331,3809,3
452,1801,3828,3
453,1450,3852,3
454,852,3869,3
455,1272,3869,3
456,905,3871,3
457,1673,3870,3
458,1144,3912,3
459,1767,3935,3
460,343,3936,3
461,920,3959,3
462,1548,3969,3
463,451,3999,3
464,1340,4004,3
465,1261,4019,3
466,1944,4026,3
467,814,4041,3
468,1131,4047,3
469,1418,4117,3
470,1597,4135,3
471,1709,4135,3
472,992,4144,3
473,1329,4183,3
474,2117,4205,3
475,1116,4220,3
476,816,4223,3
477,1484,4224,3
478,927,4234,3
479,1127,4250,3
480,1564,4265,3
481,1656,4288,3
482,1805,4299,3
483,2202,4315,3
484,1868,4319,3
485,829,4352,3
486,2111,4358,3
487,705,4395,3
488,2103,4426,3
489,1498,4480,3
490,1889,4513,3
491,1050,4578,3
492,1167,4585,3
493,979,4608,3
494,1784,4609,3
495,1559,4625,3
496,1280,4647,3
497,1425,4656,3
498,1611,4683,3
499,1070,4739,3
500,1030,4859,3
