N,X,Y,Slice
121,512,2355,1
122,896,2366,1
123,1015,2373,1
124,393,2385,1
125,943,2402,1
126,1336,2433,1
127,1063,2440,1
128,1425,2496,1
129,2003,2501,1
130,1359,2520,1
131,422,2525,1
132,910,2547,1
133,988,2546,1
134,1363,2557,1
135,396,2561,1
136,1399,2642,1
137,388,2654,1
138,963,2662,1
139,995,2685,1
140,534,2698,1
141,567,2704,1
142,416,2703,1
143,990,2706,1
144,2022,2707,1
145,530,2760,1
146,297,2760,1
147,187,2815,1
148,1784,2833,1
149,1533,2834,1
150,779,2839,1
151,1579,2857,1
152,2036,2925,1
153,1349,2930,1
154,1565,2962,1
155,1405,2960,1
156,1577,3027,1
157,1645,3033,1
158,651,3054,1
159,839,3065,1
160,1551,3071,1
161,122,3069,1
162,1382,3070,1
163,1434,3082,1
164,367,3121,1
165,328,3144,1
166,1059,3160,1
167,1535,3166,1
168,940,3179,1
169,1386,3198,1
170,247,3251,1
171,1565,3279,1
172,1314,3316,1
173,1592,3323,1
174,1354,3328,1
175,1255,3337,1
176,478,3345,1
177,1145,3382,1
178,679,3390,1
179,2007,3397,1
180,808,3417,1
181,888,3422,1
182,825,3417,1
183,468,3444,1
184,1878,3466,1
185,325,3490,1
186,1730,3497,1
187,919,3568,1
188,1041,3570,1
189,1286,3576,1
190,769,3596,1
191,1381,3603,1
192,1253,3608,1
193,1805,3642,1
194,1483,3704,1
195,1085,3717,1
196,892,3729,1
197,1364,3753,1
198,611,3752,1
199,870,3863,1
200,851,3960,1
201,1696,4019,1
202,1124,4045,1
203,1416,4045,1
204,1478,4063,1
205,968,4078,1
206,816,4090,1
207,1000,4112,1
208,725,4138,1
209,1265,4145,1
210,1272,4165,1
211,858,4169,1
212,954,4269,1
213,1029,4295,1
214,948,4312,1
215,1325,4378,1
216,1061,4450,1
217,774,4507,1
218,944,4518,1
219,1286,4525,1
220,912,4654,1
221,1157,4655,1
222,1065,4712,1
224,2315,383,3
225,2524,459,3
226,2437,642,3
227,2493,829,3
228,2352,833,3
229,2710,921,3
230,2705,1290,3
231,2702,1315,3
232,2759,1343,3
233,3264,1366,3
234,3124,1464,3
235,2778,1484,3
236,2696,1489,3
237,3221,1512,3
238,2807,1540,3
239,3362,1617,3
240,2779,1643,3
241,3413,1740,3
242,2378,1786,3
243,3363,1834,3
244,3299,2034,3
245,3059,2044,3
246,3299,2099,3
247,2794,2099,3
248,3067,2219,3
249,3577,2247,3
250,2891,2389,3
251,2787,2440,3
252,2910,2444,3
253,2366,2460,3
254,3549,2470,3
255,3368,2517,3
256,2710,2592,3
257,2260,2664,3
258,3703,2700,3
259,3377,2703,3
260,3584,2724,3
261,3522,2735,3
262,3515,2845,3
263,3185,2851,3
264,2382,2865,3
265,3075,2907,3
266,3265,2913,3
267,2561,2932,3
268,3026,2951,3
269,2218,3003,3
270,2627,3027,3
271,3636,3086,3
272,2691,3116,3
273,2338,3129,3
274,2946,3155,3
275,3038,3175,3
276,3491,3285,3
277,3073,3326,3
278,3308,3374,3
279,2454,3374,3
280,2608,3393,3
281,3222,3409,3
282,3515,3428,3
283,2067,3430,3
284,2931,3470,3
285,3287,3528,3
286,3300,3569,3
287,1983,3581,3
288,3596,3583,3
289,3513,3610,3
290,3355,3614,3
291,3478,3619,3
292,2855,3632,3
293,2585,3635,3
294,3589,3652,3
295,1938,3704,3
296,3434,3721,3
297,3428,3782,3
298,3606,3786,3
299,3298,3790,3
300,3201,3804,3
301,1931,3803,3
302,2966,3900,3
303,3332,3900,3
304,3134,3930,3
305,2528,3948,3
306,3703,3952,3
307,3167,3986,3
308,3322,4059,3
309,2358,4071,3
310,1766,4088,3
311,1985,4090,3
312,3327,4109,3
313,2536,4147,3
314,1761,4164,3
315,2039,4174,3
316,1680,4233,3
317,2069,4260,3
318,3081,4255,3
319,3345,4264,3
320,1869,4285,3
321,2463,4291,3
322,1598,4340,3
323,1743,4460,3
324,1460,4474,3
325,2088,4489,3
326,2193,4497,3
327,1760,4520,3
328,1717,4534,3
329,1467,4570,3
330,2451,4580,3
331,1269,4637,3
332,2817,4652,3
333,1693,4654,3
334,1309,4692,3
335,1377,4703,3
336,1709,4701,3
337,1855,4724,3
338,2961,4724,3
339,2930,4743,3
340,1147,4746,3
341,2164,4768,3
342,1448,4811,3
343,1840,4834,3
344,2244,4848,3
345,1683,4856,3
346,2248,4867,3
347,1582,4874,3
348,1765,4900,3
349,1472,4927,3
350,2075,4958,3
351,1989,4956,3
352,1653,4962,3
353,2482,4963,3
354,2140,5024,3
355,1617,5053,3
356,1987,5082,3
357,2044,5205,3
358,1924,5247,3
359,1975,5248,3
360,2226,5297,3
361,1977,5298,3
