N,X,Y,Slice
331,3046,3539,3
332,1661,3568,3
333,2940,3636,3
334,2687,3698,3
335,1964,3701,3
336,1804,3706,3
337,1830,3794,3
338,1887,3800,3
339,2303,3826,3
340,2627,3829,3
341,2395,3866,3
342,2486,3885,3
343,1946,3922,3
344,2365,3972,3
345,2641,4045,3
346,2120,4124,3
347,2500,4139,3
348,2312,4369,3
349,2329,4398,3
